Testing,Title,Temperature,BG,BL,Frq,Ratio,ECC,Rank,Volt,Upper,Lower,Dut1,Dut2,Dut3,Dut4,Dut5,Dut6,Dut7,Dut8
Input_Leakage_Low,WCK0_C_A,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,4e-06,0.0,0.0,4e-06,0.0,0.0,0.0
Input_Leakage_Low,WCK1_T_A,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0
Input_Leakage_Low,WCK1_C_A,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,0.0
Input_Leakage_Low,CK_T_B,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Input_Leakage_Low,CK_C_B,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,0.0
Input_Leakage_Low,CS0_B,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,0.0,-4e-06,0.0,0.0,0.0,0.0,4e-06
Input_Leakage_Low,CS1_B,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Input_Leakage_Low,CA0_B,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Input_Leakage_Low,CA1_B,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,0.0,0.0,0.0,0.0,0.0,-4e-06,0.0
Input_Leakage_Low,CA2_B,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,0.0
Input_Leakage_Low,CA3_B,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.0
Input_Leakage_Low,CA4_B,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,0.0,0.0,0.0,4e-06,0.0,0.0,0.0
Input_Leakage_Low,CA5_B,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,-4e-06,-4e-06,0.0,0.0,0.0,0.0,0.0
Input_Leakage_Low,CA6_B,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,0.0,-4e-06,0.0,4e-06,0.0,0.0,0.0
Input_Leakage_Low,WCK0_T_B,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,0.0,0.0,4e-06,0.0,0.0,4e-06,0.0
Input_Leakage_Low,WCK0_C_B,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,0.0,4e-06,0.0,0.0,0.0,4e-06,0.0
Input_Leakage_Low,WCK1_T_B,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.0
Input_Leakage_Low,WCK1_C_B,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,0.0,0.0,4e-06,4e-06,0.0,0.0,0.0
Input_Leakage_High,RESET_N,25,DC,,,,,,RV,0.008MA,-0.008MA,0.0,0.0,4e-06,4e-06,0.0,4e-06,0.0,0.0
Input_Leakage_High,CK_T_A,25,DC,,,,,,RV,0.008MA,-0.008MA,2.4e-05,1.6e-05,2e-05,1.6e-05,2e-05,1.6e-05,2e-05,1.2e-05
Input_Leakage_High,CK_C_A,25,DC,,,,,,RV,0.008MA,-0.008MA,2.4e-05,1.6e-05,2e-05,2e-05,2e-05,1.6e-05,2e-05,1.6e-05
Input_Leakage_High,CS0_A,25,DC,,,,,,RV,0.008MA,-0.008MA,1.2e-05,1.2e-05,1.2e-05,8e-06,1.2e-05,8e-06,1.2e-05,8e-06
Input_Leakage_High,CS1_A,25,DC,,,,,,RV,0.008MA,-0.008MA,1.2e-05,4e-06,8e-06,1.2e-05,8e-06,8e-06,8e-06,8e-06
Input_Leakage_High,CA0_A,25,DC,,,,,,RV,0.008MA,-0.008MA,2.4e-05,1.6e-05,2e-05,2e-05,2e-05,1.6e-05,2e-05,1.6e-05
Input_Leakage_High,CA1_A,25,DC,,,,,,RV,0.008MA,-0.008MA,2e-05,1.6e-05,2e-05,2e-05,2e-05,1.6e-05,2e-05,1.6e-05
Input_Leakage_High,CA2_A,25,DC,,,,,,RV,0.008MA,-0.008MA,2e-05,1.6e-05,2e-05,1.6e-05,2.4e-05,2e-05,2e-05,2e-05
Input_Leakage_High,CA3_A,25,DC,,,,,,RV,0.008MA,-0.008MA,2.4e-05,1.6e-05,2e-05,1.6e-05,2e-05,1.6e-05,2e-05,1.6e-05
Input_Leakage_High,CA4_A,25,DC,,,,,,RV,0.008MA,-0.008MA,2.4e-05,1.6e-05,2e-05,2e-05,2.4e-05,1.6e-05,2e-05,1.6e-05
Input_Leakage_High,CA5_A,25,DC,,,,,,RV,0.008MA,-0.008MA,2e-05,1.2e-05,1.6e-05,1.6e-05,2.4e-05,1.6e-05,2.4e-05,1.6e-05
Input_Leakage_High,CA6_A,25,DC,,,,,,RV,0.008MA,-0.008MA,2.4e-05,1.6e-05,2e-05,1.6e-05,2e-05,1.6e-05,2e-05,1.6e-05
Input_Leakage_High,WCK0_T_A,25,DC,,,,,,RV,0.008MA,-0.008MA,2.8e-05,2.4e-05,2.4e-05,2.4e-05,2.8e-05,2e-05,2.4e-05,2e-05
Input_Leakage_High,WCK0_C_A,25,DC,,,,,,RV,0.008MA,-0.008MA,2.8e-05,2.4e-05,2.4e-05,2.4e-05,2.8e-05,2e-05,2.4e-05,2e-05
Input_Leakage_High,WCK1_T_A,25,DC,,,,,,RV,0.008MA,-0.008MA,2.8e-05,2.4e-05,2.4e-05,2.4e-05,2.8e-05,2e-05,2.8e-05,2e-05
Input_Leakage_High,WCK1_C_A,25,DC,,,,,,RV,0.008MA,-0.008MA,2.8e-05,2e-05,2.4e-05,2.4e-05,2.8e-05,2.4e-05,2.4e-05,2e-05
Input_Leakage_High,CK_T_B,25,DC,,,,,,RV,0.008MA,-0.008MA,2.4e-05,1.6e-05,2e-05,1.6e-05,2.4e-05,1.6e-05,2.4e-05,1.6e-05
Input_Leakage_High,CK_C_B,25,DC,,,,,,RV,0.008MA,-0.008MA,2e-05,1.6e-05,2e-05,1.6e-05,2e-05,1.6e-05,2e-05,1.6e-05
Input_Leakage_High,CS0_B,25,DC,,,,,,RV,0.008MA,-0.008MA,1.2e-05,8e-06,1.2e-05,8e-06,1.2e-05,1.2e-05,1.2e-05,8e-06
Input_Leakage_High,CS1_B,25,DC,,,,,,RV,0.008MA,-0.008MA,1.2e-05,4e-06,8e-06,8e-06,1.2e-05,8e-06,8e-06,8e-06
Input_Leakage_High,CA0_B,25,DC,,,,,,RV,0.008MA,-0.008MA,2e-05,1.6e-05,1.6e-05,1.6e-05,2.4e-05,1.6e-05,2e-05,1.6e-05
Input_Leakage_High,CA1_B,25,DC,,,,,,RV,0.008MA,-0.008MA,2.4e-05,1.6e-05,2e-05,1.6e-05,2e-05,1.6e-05,1.6e-05,1.6e-05
Input_Leakage_High,CA2_B,25,DC,,,,,,RV,0.008MA,-0.008MA,2.4e-05,1.6e-05,2e-05,1.6e-05,2e-05,1.6e-05,2e-05,1.2e-05
Input_Leakage_High,CA3_B,25,DC,,,,,,RV,0.008MA,-0.008MA,2.4e-05,2e-05,2e-05,1.6e-05,2.4e-05,1.6e-05,2e-05,1.6e-05
Input_Leakage_High,CA4_B,25,DC,,,,,,RV,0.008MA,-0.008MA,2.4e-05,1.6e-05,2e-05,1.6e-05,2e-05,1.6e-05,2e-05,1.6e-05
Input_Leakage_High,CA5_B,25,DC,,,,,,RV,0.008MA,-0.008MA,2e-05,1.6e-05,2e-05,1.6e-05,2e-05,1.6e-05,2e-05,1.6e-05
Input_Leakage_High,CA6_B,25,DC,,,,,,RV,0.008MA,-0.008MA,2e-05,2e-05,2e-05,1.6e-05,2e-05,1.6e-05,2e-05,1.6e-05
Input_Leakage_High,WCK0_T_B,25,DC,,,,,,RV,0.008MA,-0.008MA,2.8e-05,2e-05,2.4e-05,2e-05,2.8e-05,2e-05,2.4e-05,2e-05
Input_Leakage_High,WCK0_C_B,25,DC,,,,,,RV,0.008MA,-0.008MA,2.8e-05,2.4e-05,2.4e-05,2e-05,2.4e-05,2e-05,2.4e-05,2.4e-05
Input_Leakage_High,WCK1_T_B,25,DC,,,,,,RV,0.008MA,-0.008MA,2.8e-05,2.4e-05,2.4e-05,2.4e-05,2.8e-05,2e-05,2.8e-05,2e-05
Input_Leakage_High,WCK1_C_B,25,DC,,,,,,RV,0.008MA,-0.008MA,2.8e-05,2.4e-05,2.4e-05,2.4e-05,2.8e-05,2e-05,2.8e-05,2e-05
CS_Leakage_Low,CS0_A,25,DC,,,,,,RV,0.016MA,-0.016MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CS_Leakage_Low,CS1_A,25,DC,,,,,,RV,0.016MA,-0.016MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CS_Leakage_Low,CS0_B,25,DC,,,,,,RV,0.016MA,-0.016MA,0.0,0.0,0.0,0.0,0.0,0.0,-4e-06,0.0
CS_Leakage_Low,CS1_B,25,DC,,,,,,RV,0.016MA,-0.016MA,0.0,0.0,-4e-06,0.0,0.0,0.0,0.0,0.0
CS_Leakage_High,CS0_A,25,DC,,,,,,RV,0.016MA,-0.016MA,1.6e-05,1.2e-05,1.2e-05,8e-06,1.2e-05,1.2e-05,1.2e-05,8e-06
CS_Leakage_High,CS1_A,25,DC,,,,,,RV,0.016MA,-0.016MA,1.2e-05,4e-06,8e-06,1.2e-05,8e-06,8e-06,8e-06,4e-06
CS_Leakage_High,CS0_B,25,DC,,,,,,RV,0.016MA,-0.016MA,1.2e-05,1.2e-05,1.2e-05,8e-06,1.2e-05,8e-06,1.2e-05,8e-06
CS_Leakage_High,CS1_B,25,DC,,,,,,RV,0.016MA,-0.016MA,1.2e-05,4e-06,8e-06,8e-06,8e-06,8e-06,8e-06,8e-06
Infor_CHA,,,,,08993752_28090080,08993772_71080080,08993732_91080080,08993752_8A080080,089937B2_F1090080,089937B2_20080080,08993732_E2080080,08993792_69080080
Infor_CHB,,,,,08993732_28090080,08993752_71080080,08993712_91080080,08993732_8A080080,08993792_F1090080,089937D2_20080080,08993752_E2080080,08993772_69080080
Infor_CHA,,,,,0899B791_21090080,0899B771_73080080,0899B7F1_91080080,0899B771_78080080,0899B711_F2090080,0899B791_20080080,0899B751_E3080080,0899B731_59080080
Infor_CHB,,,,,0899B7B1_21090080,0899B751_73080080,0899B7D1_91080080,0899B791_78080080,0899B7F1_F1090080,0899B7B1_20080080,0899B771_E3080080,0899B771_59080080
IOZ_Low,DQ0_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.0
IOZ_Low,DQ1_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,-4e-06,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DQ2_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,-4e-06,0.0,0.0,0.0,4e-06,0.0,0.0
IOZ_Low,DQ3_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,-4e-06,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DQ4_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,-4e-06,0.0,0.0,0.0,0.0
IOZ_Low,DQ5_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,4e-06,0.0,0.0,0.0,0.0,4e-06,0.0,0.0
IOZ_Low,DQ6_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DQ7_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,-4e-06,4e-06,0.0,0.0,0.0,0.0
IOZ_Low,DQ8_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,4e-06,-4e-06,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DQ9_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.0
IOZ_Low,DQ10_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,-4e-06,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DQ11_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,4e-06,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DQ12_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DQ13_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,-4e-06,4e-06,0.0,0.0,0.0,0.0
IOZ_Low,DQ14_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,-4e-06,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DQ15_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,-4e-06,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DMI0_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DMI1_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,RDQS0_T_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,-4e-06,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,RDQS0_C_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,RDQS1_T_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,RDQS1_C_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,-4e-06,0.0,4e-06,0.0,0.0
IOZ_Low,DQ0_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,4e-06,-4e-06,0.0
IOZ_Low,DQ1_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4e-06
IOZ_Low,DQ2_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DQ3_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,4e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DQ4_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DQ5_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DQ6_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,0.0,-4e-06,-4e-06
IOZ_Low,DQ7_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DQ8_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,-4e-06,0.0,0.0,4e-06,0.0,0.0
IOZ_Low,DQ9_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DQ10_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,-4e-06,0.0,0.0,0.0,4e-06,0.0,0.0,0.0
IOZ_Low,DQ11_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,-4e-06,0.0,-4e-06,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DQ12_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DQ13_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DQ14_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DQ15_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,-4e-06,0.0,0.0,4e-06,4e-06,4e-06,4e-06,0.0
IOZ_Low,DMI0_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IOZ_Low,DMI1_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,4e-06,0.0,4e-06,0.0,4e-06,0.0,0.0
IOZ_Low,RDQS0_T_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,-4e-06,0.0,0.0,0.0,0.0,-4e-06
IOZ_Low,RDQS0_C_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,4e-06,0.0,0.0,4e-06,0.0,0.0,0.0
IOZ_Low,RDQS1_T_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,-4e-06,4e-06,0.0,0.0,4e-06,-4e-06
IOZ_Low,RDQS1_C_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,0.0,0.0,0.0,0.0,0.0,4e-06,0.0,0.0
IOZ_High,DQ0_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,DQ1_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,DQ2_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,DQ3_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,DQ4_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,DQ5_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,3.2e-05,2.4e-05
IOZ_High,DQ6_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05
IOZ_High,DQ7_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,DQ8_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2e-05,2.8e-05,2.4e-05
IOZ_High,DQ9_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,2.8e-05,2.8e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,DQ10_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.8e-05,2.8e-05,2.8e-05,3.2e-05,2.4e-05,2.8e-05,2e-05
IOZ_High,DQ11_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,2.8e-05,2.8e-05,3.2e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,DQ12_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,2.4e-05,2.4e-05,3.2e-05,2.4e-05,2.8e-05,2e-05
IOZ_High,DQ13_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,DQ14_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2e-05,2.8e-05,2e-05
IOZ_High,DQ15_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.8e-05,2.8e-05,2.8e-05,3.2e-05,2e-05,2.8e-05,2e-05
IOZ_High,DMI0_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,DMI1_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,RDQS0_T_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,RDQS0_C_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,RDQS1_T_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,3.2e-05,2.4e-05
IOZ_High,RDQS1_C_A,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2e-05
IOZ_High,DQ0_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,DQ1_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,2.8e-05,2e-05
IOZ_High,DQ2_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.6e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.4e-05,2.4e-05
IOZ_High,DQ3_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.8e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.4e-05,2e-05
IOZ_High,DQ4_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,DQ5_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,DQ6_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,2.8e-05,2e-05
IOZ_High,DQ7_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.8e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,DQ8_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,2.8e-05,2.8e-05,3.2e-05,2.4e-05,2.8e-05,2e-05
IOZ_High,DQ9_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,DQ10_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2e-05
IOZ_High,DQ11_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,2.8e-05,2e-05
IOZ_High,DQ12_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.4e-05,2e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,DQ13_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,2.8e-05,2e-05
IOZ_High,DQ14_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05
IOZ_High,DQ15_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,DMI0_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.8e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,DMI1_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,RDQS0_T_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.4e-05,2.8e-05,2e-05,2.8e-05,2.4e-05,2.4e-05,2.4e-05
IOZ_High,RDQS0_C_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,3.2e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,2.8e-05,2.4e-05
IOZ_High,RDQS1_T_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,2.8e-05,2.4e-05,3.2e-05,2.4e-05,3.2e-05,2e-05
IOZ_High,RDQS1_C_B,25,16B,L16,1600,2,NEC,0,RV,0.01MA,-0.01MA,2.8e-05,2.4e-05,3.2e-05,2.4e-05,3.2e-05,2.4e-05,3.2e-05,2.4e-05
Input_Leakage_Low,RESET_N,25,DC,,,,,,LV,0.008MA,-0.008MA,-4e-06,0.0,0.0,0.0,0.0,0.0,4e-06,0.0
Input_Leakage_Low,CK_T_A,25,DC,,,,,,LV,0.008MA,-0.008MA,0.0,4e-06,0.0,4e-06,0.0,0.0,0.0,0.0
Input_Leakage_Low,CK_C_A,25,DC,,,,,,LV,0.008MA,-0.008MA,0.0,0.0,0.0,0.0,0.0,0.0,-4e-06,0.0
Input_Leakage_Low,CS0_A,25,DC,,,,,,LV,0.008MA,-0.008MA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
